Month,Day,Hour,Humidity,Temperture,Pressure
5,7,11,11.0,94,1003
5,7,3,10.0,87,1003
5,7,6,10.0,87,1002
5,7,6,10,81,1003
5,7,1,11.0,88,1004
5,7,6,10.0,87,1002
5,7,18,14.0,67,1005
5,7,20,11.0,88,1006
5,7,23,10,83,1006
5,7,14,14.0,77,1004
5,7,9,11,83,1003
5,7,21,11,78,1006
5,7,23,10.0,87,1006
5,7,17,14,52,1005
5,7,9,11.0,88,1002
5,7,12,12.0,88,1003
5,7,16,14.0,67,1004
5,7,15,14,60,1004
5,7,15,14.0,67,1004
5,7,18,15.0,51,1005
5,7,2,11,80,1004
5,7,18,15,42,1005
5,7,2,10.0,87,1003
5,7,12,12,80,1003
5,7,17,15.0,55,1005
5,7,14,13.0,82,1004
5,7,3,10.0,87,1003
5,7,16,15.0,59,1004
5,7,13,12.0,82,1004
5,7,8,11.0,88,1002
5,7,0,11.0,82,1004
5,7,19,12.0,82,1005
5,7,0,11,74,1004
5,7,21,11.0,82,1006
5,7,19,14,61,1006
5,7,19,13.0,77,1005
5,7,15,14.0,63,1004
5,7,5,11.0,82,1002
5,7,5,11,83,1003
5,7,13,12.0,82,1003
5,7,13,12,81,1004
5,7,5,10.0,87,1002
5,7,16,14,54,1005
5,7,4,11.0,82,1003
5,7,4,11.0,82,1003
5,7,9,11.0,88,1002
5,7,4,10,82,1004
5,7,22,10.0,87,1006
5,7,21,10.0,87,1006
5,7,22,10,83,1006
5,7,3,10,80,1004
5,7,11,11,84,1003
5,7,1,11,79,1004
5,7,12,12.0,82,1003
5,7,0,11.0,88,1004
5,8,23,10.0,82,1004
5,8,0,10.0,87,1006
5,8,22,10.0,82,1004
5,8,0,10,85,1006
5,8,0,10.0,94,1006
5,8,1,10.0,87,1006
5,8,1,10.0,87,1006
5,8,23,10,79,1004
5,8,1,10,87,1006
5,8,13,11,85,1004
5,8,6,8,86,1006
5,8,20,10.0,82,1004
5,8,5,8.0,93,1005
5,8,19,11,74,1005
5,8,19,11.0,76,1004
5,8,19,11.0,82,1004
5,8,13,12.0,88,1004
5,8,17,13.0,72,1004
5,8,14,12,81,1004
5,8,2,10,83,1006
5,8,14,12.0,88,1004
5,8,2,9.0,87,1006
5,8,2,9.0,87,1006
5,8,7,10.0,87,1005
5,8,20,11,75,1005
5,8,15,12.0,82,1004
5,8,18,11.0,76,1004
5,8,17,12,71,1004
5,8,18,12,70,1005
5,8,18,11.0,82,1004
5,8,6,8.0,93,1005
5,8,16,12.0,82,1004
5,8,3,9.0,93,1006
5,8,16,12,76,1004
5,8,4,9,87,1006
5,8,3,9,82,1006
5,8,4,9.0,87,1005
5,8,3,9.0,87,1006
5,8,20,10.0,82,1004
5,8,13,12.0,88,1004
5,8,9,10.0,87,1005
5,8,9,10.0,94,1005
5,8,9,11,84,1005
5,8,22,10,76,1004
5,8,23,9.0,87,1004
5,8,12,11.0,88,1004
5,8,12,10.0,94,1004
5,8,12,10,83,1004
5,8,15,11,80,1004
5,8,8,11.0,88,1005
5,8,8,10,83,1005
5,8,4,9.0,87,1005
5,8,8,11.0,88,1005
5,8,16,12.0,82,1004
5,8,22,10.0,82,1004
5,8,7,9,88,1006
5,8,11,10,83,1005
5,8,7,9.0,93,1005
5,8,11,10.0,87,1004
5,8,11,10.0,87,1004
5,8,14,11.0,82,1004
5,8,6,9.0,87,1005
5,8,21,10.0,87,1004
5,8,21,10,83,1004
5,8,15,11.0,82,1004
5,8,5,8.0,93,1005
5,8,10,10.0,87,1004
5,8,5,8,86,1006
5,8,10,10,87,1005
5,8,17,13.0,72,1004
5,8,10,10.0,94,1005
5,8,21,10.0,87,1004
5,9,17,12,65,1004
5,9,1,8,82,1004
5,9,17,12.0,77,1003
5,9,1,8.0,87,1003
5,9,1,8.0,87,1003
5,9,23,10.0,87,1003
5,9,7,7,86,1004
5,9,21,11.0,88,1003
5,9,16,12.0,72,1003
5,9,15,12.0,72,1004
5,9,0,8.0,87,1004
5,9,14,12.0,77,1004
5,9,0,9,81,1004
5,9,21,11,83,1004
5,9,0,9.0,87,1004
5,9,6,7.0,87,1003
5,9,23,10.0,87,1003
5,9,21,11.0,88,1003
5,9,22,11.0,88,1003
5,9,11,13.0,63,1004
5,9,11,13.0,63,1004
5,9,17,12.0,77,1003
5,9,11,12,60,1004
5,9,5,7.0,87,1003
5,9,15,12.0,77,1003
5,9,20,11.0,88,1003
5,9,20,11.0,88,1003
5,9,16,12,65,1004
5,9,20,11,82,1003
5,9,14,12.0,72,1004
5,9,23,10,84,1004
5,9,10,12.0,72,1004
5,9,10,12,61,1004
5,9,18,12.0,77,1003
5,9,10,12.0,67,1004
5,9,4,7,84,1004
5,9,12,13,54,1004
5,9,4,7.0,87,1003
5,9,12,13.0,63,1004
5,9,12,12.0,62,1004
5,9,22,11,84,1004
5,9,9,10,77,1004
5,9,9,11.0,76,1004
5,9,9,12.0,72,1004
5,9,5,7.0,87,1003
5,9,6,6.0,93,1003
5,9,13,12.0,72,1004
5,9,6,6,83,1004
5,9,18,12,70,1003
5,9,13,12,55,1004
5,9,13,12.0,72,1004
5,9,14,12,60,1004
5,9,7,9.0,93,1003
5,9,8,10.0,87,1004
5,9,22,11.0,88,1003
5,9,8,10,86,1004
5,9,8,10.0,87,1004
5,9,18,12.0,72,1003
5,9,2,7.0,87,1003
5,9,2,7.0,93,1003
5,9,4,7.0,87,1003
5,9,2,8,84,1004
5,9,16,12.0,77,1003
5,9,19,11.0,88,1003
5,9,19,11.0,88,1003
5,9,5,7,84,1004
5,9,19,12,71,1004
5,9,7,9.0,87,1003
5,9,3,7.0,93,1003
5,9,15,12,64,1004
5,9,3,7,83,1004
5,9,3,7.0,93,1003
5,10,9,10.0,87,1006
5,10,9,9,89,1007
5,10,17,13.0,72,1003
5,10,11,12.0,77,1006
5,10,9,10.0,87,1006
5,10,7,9.0,87,1006
5,10,8,9.0,93,1006
5,10,8,9.0,93,1006
5,10,10,10,81,1007
5,10,8,9,87,1006
5,10,21,10.0,87,1000
5,10,17,14.0,63,1002
5,10,12,12.0,72,1006
5,10,21,10,79,1001
5,10,16,13.0,77,1004
5,10,16,12,68,1004
5,10,16,13.0,72,1003
5,10,6,9,85,1006
5,10,14,14,50,1006
5,10,6,8.0,93,1005
5,10,14,13.0,67,1005
5,10,14,13.0,67,1005
5,10,17,13,61,1004
5,10,23,10.0,87,998
5,10,19,13,53,1002
5,10,20,11.0,82,1000
5,10,19,12.0,67,1001
5,10,20,12,67,1001
5,10,4,9,85,1005
5,10,20,11.0,82,1001
5,10,7,8.0,93,1006
5,10,4,9.0,93,1005
5,10,15,13.0,72,1004
5,10,5,9.0,87,1005
5,10,23,10,83,998
5,10,15,13,63,1005
5,10,15,13.0,72,1004
5,10,12,12,66,1006
5,10,13,13,67,1006
5,10,22,10.0,87,998
5,10,22,10.0,87,999
5,10,22,10,83,1000
5,10,0,10.0,87,1004
5,10,0,10.0,87,1004
5,10,6,8.0,93,1006
5,10,0,10,84,1004
5,10,10,11.0,82,1006
5,10,4,9.0,93,1005
5,10,7,8,87,1006
5,10,13,14.0,59,1005
5,10,5,9.0,93,1005
5,10,1,10.0,87,1004
5,10,1,10,86,1004
5,10,21,10.0,87,999
5,10,18,13.0,63,1002
5,10,1,10.0,87,1004
5,10,11,11,76,1006
5,10,3,9,85,1005
5,10,11,12.0,72,1006
5,10,3,9.0,93,1004
5,10,3,9.0,93,1005
5,10,18,13.0,67,1002
5,10,23,10.0,87,997
5,10,19,12.0,72,1001
5,10,10,10.0,87,1006
5,10,13,13.0,72,1005
5,10,2,9.0,93,1004
5,10,12,12.0,77,1006
5,10,2,10,87,1004
5,10,2,9.0,93,1004
5,10,5,9,89,1005
5,10,18,14,59,1003
5,11,1,10,85,996
5,11,13,12,80,993
5,11,1,11.0,88,995
5,11,13,11.0,88,993
5,11,13,12.0,88,993
5,11,20,11.0,88,994
5,11,14,11.0,82,993
5,11,23,10.0,87,996
5,11,2,11,87,995
5,11,19,12.0,77,994
5,11,9,12.0,82,993
5,11,23,10.0,87,995
5,11,0,10.0,94,996
5,11,3,10.0,87,994
5,11,12,12.0,82,993
5,11,3,11,87,994
5,11,20,11,74,994
5,11,12,13,67,993
5,11,12,13.0,77,992
5,11,8,11.0,88,992
5,11,21,11.0,82,995
5,11,15,11,77,994
5,11,21,11,79,995
5,11,15,11.0,88,994
5,11,19,12.0,82,994
5,11,7,10.0,94,992
5,11,7,10.0,94,992
5,11,1,11.0,88,995
5,11,7,10,86,993
5,11,17,12.0,82,993
5,11,21,11.0,82,995
5,11,18,12.0,82,994
5,11,18,12.0,82,994
5,11,0,10,85,997
5,11,18,12,72,994
5,11,2,11.0,88,994
5,11,6,10.0,87,993
5,11,6,10,88,993
5,11,22,10.0,87,995
5,11,6,10.0,87,992
5,11,15,10.0,87,994
5,11,16,11,82,994
5,11,4,10,81,994
5,11,16,12.0,88,994
5,11,4,10.0,82,993
5,11,4,9.0,87,993
5,11,9,11,84,993
5,11,23,10,79,996
5,11,9,11.0,88,992
5,11,17,12.0,88,993
5,11,8,11.0,88,992
5,11,5,9.0,93,993
5,11,14,12,79,994
5,11,19,12,75,994
5,11,5,9,84,993
5,11,5,9.0,87,993
5,11,3,10.0,87,993
5,11,17,12,75,994
5,11,22,11,79,995
5,11,14,12.0,82,993
5,11,10,13.0,77,992
5,11,10,12.0,82,993
5,11,16,13.0,77,993
5,11,10,12,78,993
5,11,20,11.0,88,994
5,11,0,10.0,94,996
5,11,2,11.0,88,994
5,11,22,11.0,82,995
5,11,8,10,84,993
5,11,11,13.0,77,992
5,11,11,13,71,993
5,11,11,13.0,72,992
5,12,17,11,79,1001
5,12,1,10,79,996
5,12,17,11.0,88,1000
5,12,1,10.0,82,996
5,12,1,10.0,87,996
5,12,4,9.0,87,996
5,12,21,10.0,87,1003
5,12,16,11.0,88,1000
5,12,22,10.0,87,1003
5,12,5,9.0,87,996
5,12,15,12.0,82,1000
5,12,0,10.0,87,996
5,12,14,12.0,82,1000
5,12,0,10,82,996
5,12,7,10.0,87,997
5,12,0,10.0,87,996
5,12,21,10,79,1003
5,12,10,12.0,77,998
5,12,10,11,67,998
5,12,22,10,80,1004
5,12,10,12.0,77,998
5,12,19,11,78,1002
5,12,11,14.0,67,998
5,12,11,13.0,67,998
5,12,11,12,65,998
5,12,20,10.0,87,1002
5,12,20,10.0,94,1002
5,12,16,12,77,1000
5,12,20,10,83,1002
5,12,21,10.0,87,1003
5,12,23,10.0,82,1004
5,12,14,11,80,1000
5,12,7,10.0,82,997
5,12,9,11,71,998
5,12,9,11.0,82,997
5,12,9,11.0,82,998
5,12,22,10.0,82,1004
5,12,4,10,83,996
5,12,12,13,53,999
5,12,4,10.0,82,996
5,12,12,13.0,67,998
5,12,12,13.0,72,998
5,12,17,11.0,88,1001
5,12,5,9.0,87,996
5,12,8,11.0,82,997
5,12,19,11.0,82,1002
5,12,8,10,78,997
5,12,8,10.0,82,997
5,12,16,12.0,82,1000
5,12,6,9.0,87,996
5,12,13,11.0,82,999
5,12,6,9,82,997
5,12,13,13,61,999
5,12,14,12.0,82,999
5,12,13,13.0,72,999
5,12,3,10.0,82,996
5,12,15,11,81,1000
5,12,3,10,79,996
5,12,19,12.0,82,1001
5,12,15,12.0,82,1000
5,12,3,10.0,82,996
5,12,23,10,79,1004
5,12,2,10.0,87,996
5,12,2,10.0,87,996
5,12,2,10,79,996
5,12,23,10.0,82,1004
5,12,5,9,79,997
5,12,18,11,80,1001
5,12,18,11.0,88,1001
5,12,6,10.0,87,997
5,12,18,11.0,88,1001
5,12,7,10,80,997
5,13,4,9.0,82,1005
5,13,20,9.0,82,1011
5,13,0,10.0,82,1004
5,13,0,10,78,1004
5,13,0,9.0,87,1004
5,13,7,9,74,1006
5,13,11,11,63,1007
5,13,7,9.0,82,1005
5,13,11,11.0,76,1007
5,13,11,12.0,67,1007
5,13,12,12.0,67,1007
5,13,21,8.0,76,1012
5,13,6,9.0,82,1005
5,13,16,11.0,76,1009
5,13,3,9.0,82,1005
5,13,16,13,60,1009
5,13,17,10,77,1010
5,13,3,9,78,1005
5,13,3,9.0,82,1005
5,13,4,9,79,1005
5,13,23,7.0,81,1013
5,13,18,10.0,82,1010
5,13,22,8.0,76,1012
5,13,23,8,70,1013
5,13,23,7.0,81,1013
5,13,1,9.0,82,1005
5,13,1,9.0,87,1005
5,13,7,9.0,82,1005
5,13,1,9,82,1005
5,13,15,13.0,67,1009
5,13,6,8,79,1005
5,13,20,9.0,76,1011
5,13,12,12,61,1008
5,13,13,13.0,67,1007
5,13,13,12,58,1008
5,13,5,8,79,1005
5,13,13,13.0,67,1008
5,13,22,8,72,1012
5,13,14,12,63,1008
5,13,2,9,78,1005
5,13,2,9.0,82,1005
5,13,2,9.0,82,1005
5,13,21,9,67,1012
5,13,21,9.0,76,1012
5,13,19,10.0,76,1011
5,13,19,10.0,76,1011
5,13,15,12.0,72,1008
5,13,5,8.0,87,1005
5,13,10,11.0,71,1007
5,13,4,9.0,82,1005
5,13,10,10,69,1007
5,13,10,10.0,76,1007
5,13,16,10.0,87,1009
5,13,5,8.0,87,1005
5,13,22,8.0,76,1012
5,13,8,10.0,76,1006
5,13,8,9,74,1006
5,13,12,12.0,72,1007
5,13,8,10.0,76,1006
5,13,6,9.0,82,1005
5,13,9,10.0,76,1006
5,13,9,10.0,76,1006
5,13,15,13,58,1009
5,13,9,10,69,1006
5,14,15,12,63,1022
5,14,22,9.0,87,1026
5,14,15,11.0,71,1021
5,14,22,8.0,81,1026
5,14,2,7,82,1014
5,14,18,14,55,1024
5,14,2,7.0,87,1013
5,14,9,10,73,1018
5,14,18,14.0,63,1023
5,14,14,15.0,59,1020
5,14,3,7.0,87,1014
5,14,17,14,53,1023
5,14,8,10.0,82,1017
5,14,0,7.0,81,1013
5,14,19,13.0,72,1024
5,14,1,7.0,87,1013
5,14,19,14,51,1024
5,14,0,7,73,1013
5,14,19,13.0,67,1024
5,14,23,8,79,1027
5,14,5,8.0,87,1014
5,14,5,7,84,1015
5,14,13,15.0,59,1020
5,14,15,12.0,72,1022
5,14,5,8.0,87,1015
5,14,21,11.0,76,1026
5,14,4,7.0,87,1014
5,14,4,7.0,87,1014
5,14,14,14,45,1020
5,14,4,7,83,1014
5,14,3,7,81,1014
5,14,12,14.0,67,1020
5,14,12,13,60,1020
5,14,12,14.0,63,1020
5,14,0,6.0,87,1013
5,14,20,13,64,1025
5,14,10,11,67,1018
5,14,20,13.0,72,1025
5,14,10,11.0,76,1018
5,14,10,12.0,72,1019
5,14,17,14.0,67,1023
5,14,7,9,84,1016
5,14,23,8.0,87,1027
5,14,7,9.0,87,1016
5,14,7,9.0,87,1016
5,14,2,7.0,87,1013
5,14,16,13.0,72,1022
5,14,8,9.0,87,1017
5,14,11,13.0,67,1019
5,14,8,9,78,1017
5,14,13,15.0,55,1020
5,14,11,12,65,1019
5,14,11,13.0,67,1019
5,14,3,7.0,87,1014
5,14,6,9.0,87,1015
5,14,21,11.0,82,1026
5,14,6,8,83,1015
5,14,1,7.0,81,1013
5,14,6,9.0,87,1015
5,14,20,12.0,82,1025
5,14,17,13.0,77,1023
5,14,16,12,63,1022
5,14,13,14,55,1020
5,14,14,13.0,67,1021
5,14,22,10,72,1027
5,14,9,11.0,76,1018
5,14,21,12,75,1026
5,14,23,8.0,81,1027
5,14,9,10.0,82,1017
5,14,18,13.0,72,1023
5,14,1,6,80,1013
5,15,19,15.0,63,1033
5,15,20,14.0,63,1033
5,15,21,11.0,67,1034
5,15,22,11,59,1034
5,15,0,8,84,1028
5,15,0,8.0,87,1028
5,15,0,8.0,87,1028
5,15,21,13,58,1034
5,15,17,16,45,1033
5,15,17,16.0,59,1033
5,15,17,16.0,59,1033
5,15,12,16.0,59,1033
5,15,11,15.0,59,1033
5,15,7,8.0,93,1031
5,15,6,7.0,93,1031
5,15,18,15.0,63,1033
5,15,10,13.0,72,1033
5,15,9,13.0,77,1032
5,15,10,13,64,1033
5,15,9,12,71,1033
5,15,9,12.0,77,1032
5,15,19,15.0,59,1033
5,15,11,14,52,1033
5,15,15,16,50,1034
5,15,4,6.0,87,1030
5,15,22,10.0,71,1034
5,15,23,9.0,71,1034
5,15,21,12.0,67,1034
5,15,13,15,50,1033
5,15,23,8.0,71,1034
5,15,13,15.0,63,1033
5,15,6,6.0,87,1031
5,15,23,9,57,1034
5,15,2,7.0,93,1029
5,15,2,8,84,1029
5,15,7,8,85,1032
5,15,2,7.0,87,1029
5,15,10,14.0,67,1033
5,15,5,6,88,1030
5,15,22,10.0,66,1034
5,15,5,6.0,87,1030
5,15,12,16,45,1034
5,15,8,9,80,1032
5,15,12,16.0,59,1033
5,15,8,10.0,87,1032
5,15,8,11.0,82,1032
5,15,4,6.0,87,1029
5,15,18,16.0,59,1033
5,15,1,8.0,87,1028
5,15,18,16,50,1033
5,15,1,8,85,1028
5,15,1,8.0,87,1028
5,15,6,5,87,1031
5,15,16,16.0,55,1033
5,15,7,9.0,87,1031
5,15,16,16,48,1033
5,15,11,15.0,63,1033
5,15,16,16.0,59,1033
5,15,19,15,52,1033
5,15,15,16.0,59,1033
5,15,13,15.0,63,1033
5,15,3,6.0,93,1029
5,15,3,6.0,93,1029
5,15,5,5.0,93,1030
5,15,3,6,84,1029
5,15,20,14,51,1034
5,15,15,16.0,59,1033
5,15,14,16.0,55,1033
5,15,14,15.0,63,1033
5,15,4,6,88,1030
5,15,14,15,53,1034
5,15,20,13.0,72,1033
5,16,9,11,80,1032
5,16,23,11.0,76,1027
5,16,14,16.0,59,1030
5,16,14,16,50,1030
5,16,14,16.0,59,1030
5,16,20,15.0,63,1027
5,16,13,16,56,1031
5,16,5,8,85,1033
5,16,13,16.0,63,1030
5,16,5,8.0,87,1032
5,16,5,8.0,93,1032
5,16,22,13,63,1028
5,16,8,10,84,1032
5,16,8,10.0,87,1032
5,16,22,12.0,77,1027
5,16,10,13.0,72,1032
5,16,2,7.0,76,1033
5,16,17,17.0,52,1028
5,16,2,7,66,1034
5,16,17,17,47,1029
5,16,21,14.0,67,1027
5,16,17,17.0,55,1028
5,16,9,11.0,82,1032
5,16,19,17.0,55,1027
5,16,18,17.0,55,1027
5,16,10,13,64,1032
5,16,22,12.0,72,1027
5,16,15,17.0,59,1029
5,16,15,17.0,55,1029
5,16,13,16.0,63,1030
5,16,15,16,49,1030
5,16,1,7.0,76,1034
5,16,12,15.0,63,1031
5,16,12,15,54,1031
5,16,19,17,43,1028
5,16,21,14.0,67,1027
5,16,11,14.0,67,1031
5,16,16,17,50,1029
5,16,23,11,69,1028
5,16,3,6.0,81,1033
5,16,23,10.0,82,1027
5,16,7,9.0,93,1032
5,16,7,9,85,1033
5,16,3,6.0,81,1033
5,16,7,10.0,87,1032
5,16,18,17,43,1028
5,16,0,8,60,1035
5,16,12,16.0,63,1031
5,16,0,8.0,66,1034
5,16,16,17.0,55,1029
5,16,16,17.0,55,1028
5,16,11,14,61,1032
5,16,19,17.0,55,1027
5,16,8,11.0,82,1032
5,16,1,7.0,76,1034
5,16,9,12.0,77,1032
5,16,4,8.0,87,1033
5,16,10,14.0,67,1032
5,16,4,6,74,1033
5,16,4,7.0,87,1033
5,16,2,7.0,76,1033
5,16,20,16.0,59,1027
5,16,20,17,45,1028
5,16,3,6,71,1034
5,16,18,17.0,55,1028
5,16,21,15,53,1028
5,16,6,9.0,93,1032
5,16,6,9.0,87,1032
5,16,0,7.0,71,1034
5,16,6,8,86,1033
5,16,11,15.0,67,1031
5,16,1,8,62,1034
5,17,2,8,79,1027
5,17,21,16,54,1021
5,17,22,12.0,77,1021
5,17,1,8.0,87,1027
5,17,18,19,39,1022
5,17,18,19.0,49,1021
5,17,14,18.0,56,1023
5,17,11,17.0,63,1024
5,17,3,7,85,1026
5,17,15,18,41,1023
5,17,3,7.0,93,1026
5,17,15,18.0,52,1022
5,17,15,19.0,52,1022
5,17,10,16.0,63,1025
5,17,22,13.0,72,1021
5,17,11,16,54,1025
5,17,9,14.0,77,1025
5,17,8,12.0,94,1025
5,17,20,17.0,59,1021
5,17,23,12.0,77,1021
5,17,22,14,62,1021
5,17,2,8.0,81,1026
5,17,12,18.0,59,1024
5,17,7,9.0,93,1025
5,17,12,17,50,1024
5,17,7,8,88,1025
5,17,0,10.0,76,1027
5,17,7,8.0,93,1025
5,17,4,7.0,87,1025
5,17,4,7,86,1026
5,17,18,18.0,52,1021
5,17,4,7.0,93,1025
5,17,5,7.0,87,1025
5,17,5,7.0,87,1025
5,17,19,18,39,1022
5,17,5,7,88,1026
5,17,11,17.0,59,1024
5,17,8,11.0,88,1025
5,17,13,18.0,52,1023
5,17,0,10,73,1028
5,17,21,15.0,67,1021
5,17,9,13,80,1026
5,17,12,18.0,56,1023
5,17,20,16.0,63,1021
5,17,20,18,43,1021
5,17,10,15,54,1025
5,17,6,7,89,1025
5,17,10,16.0,63,1025
5,17,6,7.0,93,1025
5,17,6,8.0,87,1025
5,17,3,7.0,87,1026
5,17,2,7.0,87,1026
5,17,23,11.0,76,1021
5,17,8,10,87,1025
5,17,1,9.0,82,1027
5,17,14,19.0,49,1023
5,17,1,9,78,1027
5,17,9,15.0,67,1025
5,17,14,18,42,1023
5,17,13,18.0,56,1023
5,17,13,18,43,1024
5,17,17,20.0,49,1022
5,17,17,20,43,1022
5,17,19,18.0,52,1021
5,17,23,12,68,1021
5,17,17,19.0,49,1022
5,17,21,14.0,72,1021
5,17,19,18.0,52,1021
5,17,16,20.0,52,1022
5,17,16,20.0,49,1022
5,17,0,9.0,82,1027
5,17,16,19,41,1022
5,18,7,13.0,88,1019
5,18,20,13.0,88,1015
5,18,23,12,87,1015
5,18,20,14,79,1016
5,18,16,19.0,52,1015
5,18,20,13.0,88,1015
5,18,10,18.0,56,1018
5,18,4,7.0,87,1019
5,18,15,19.0,52,1015
5,18,4,7,83,1020
5,18,15,18,41,1016
5,18,12,18.0,56,1017
5,18,15,18.0,56,1016
5,18,22,12.0,94,1014
5,18,16,19.0,52,1015
5,18,22,13,83,1015
5,18,8,16.0,68,1018
5,18,8,15.0,77,1019
5,18,23,13.0,88,1014
5,18,8,13,81,1019
5,18,18,16.0,68,1015
5,18,4,7.0,87,1019
5,18,17,18.0,56,1015
5,18,17,18,43,1016
5,18,17,18.0,59,1015
5,18,7,10,83,1019
5,18,21,13,82,1016
5,18,13,18.0,52,1017
5,18,5,7,83,1020
5,18,19,16,65,1015
5,18,13,18.0,52,1017
5,18,19,15.0,82,1015
5,18,21,13.0,88,1015
5,18,21,13.0,88,1014
5,18,6,7,84,1020
5,18,14,18,43,1017
5,18,6,8.0,87,1019
5,18,14,17.0,55,1016
5,18,14,18.0,52,1016
5,18,5,7.0,87,1019
5,18,18,17.0,59,1015
5,18,10,18.0,59,1018
5,18,7,11.0,88,1019
5,18,13,18,45,1017
5,18,2,8.0,87,1020
5,18,12,18.0,56,1017
5,18,2,9,77,1021
5,18,5,7.0,87,1019
5,18,2,9.0,82,1020
5,18,1,9.0,82,1020
5,18,22,13.0,88,1014
5,18,1,10,72,1021
5,18,19,14.0,82,1015
5,18,1,9.0,82,1020
5,18,0,10.0,82,1020
5,18,0,11.0,76,1020
5,18,18,18,47,1015
5,18,0,11,71,1021
5,18,10,18,50,1018
5,18,12,18,48,1018
5,18,9,17.0,63,1018
5,18,9,17,57,1019
5,18,9,18.0,59,1018
5,18,11,18.0,56,1017
5,18,16,18,43,1016
5,18,23,13.0,88,1014
5,18,11,18,46,1018
5,18,3,8,80,1020
5,18,11,18.0,59,1018
5,18,3,8.0,81,1020
5,18,3,7.0,87,1019
5,18,6,9.0,87,1019
5,19,17,17.0,68,1011
5,19,18,17,58,1012
5,19,0,13.0,88,1014
5,19,14,15.0,77,1012
5,19,5,12.0,88,1013
5,19,14,15,74,1013
5,19,5,13,82,1014
5,19,2,13.0,88,1013
5,19,5,12.0,88,1013
5,19,21,15,68,1012
5,19,6,12.0,88,1013
5,19,6,12,83,1014
5,19,18,17.0,68,1011
5,19,21,14.0,77,1012
5,19,6,12.0,88,1013
5,19,8,13.0,82,1014
5,19,3,13.0,88,1013
5,19,7,12.0,88,1014
5,19,7,12,81,1014
5,19,7,12.0,88,1014
5,19,17,18,54,1012
5,19,22,13,73,1013
5,19,20,16.0,68,1011
5,19,20,16,55,1012
5,19,20,15.0,72,1012
5,19,8,12,82,1014
5,19,9,13,81,1014
5,19,9,13.0,88,1013
5,19,22,13.0,82,1012
5,19,16,17,57,1012
5,19,4,13,84,1014
5,19,4,13.0,88,1013
5,19,4,13.0,88,1013
5,19,2,13.0,88,1013
5,19,8,12.0,88,1014
5,19,0,13.0,88,1014
5,19,23,10.0,87,1012
5,19,23,12,77,1013
5,19,23,11.0,88,1012
5,19,17,17.0,68,1012
5,19,3,13.0,88,1013
5,19,12,14.0,82,1013
5,19,3,13,85,1014
5,19,12,14,83,1013
5,19,12,14.0,82,1013
5,19,11,14.0,82,1013
5,19,11,14,76,1014
5,19,21,14.0,77,1012
5,19,9,14.0,82,1013
5,19,11,13.0,88,1013
5,19,10,14.0,82,1013
5,19,10,14.0,82,1013
5,19,1,13.0,88,1013
5,19,10,14,76,1014
5,19,0,13,83,1014
5,19,19,16.0,68,1011
5,19,19,16,64,1012
5,19,19,16.0,63,1011
5,19,2,13,84,1014
5,19,15,17,61,1013
5,19,18,16.0,72,1011
5,19,22,12.0,82,1012
5,19,1,12,86,1014
5,19,13,14,73,1013
5,19,1,12.0,94,1014
5,19,13,14.0,82,1013
5,19,13,15.0,77,1013
5,19,16,17.0,63,1012
5,20,22,13.0,82,1016
5,20,20,17.0,68,1016
5,20,6,11.0,88,1014
5,20,2,9.0,87,1013
5,20,2,9,85,1013
5,20,2,8.0,87,1013
5,20,10,16.0,77,1016
5,20,5,8,87,1014
5,20,5,9.0,87,1014
5,20,17,19,48,1017
5,20,12,17,63,1016
5,20,8,12,91,1015
5,20,12,17.0,68,1016
5,20,8,13.0,94,1015
5,20,8,13.0,94,1015
5,20,4,8.0,87,1014
5,20,18,18.0,64,1016
5,20,1,9.0,87,1013
5,20,18,19,51,1017
5,20,17,19.0,56,1016
5,20,1,10,85,1013
5,20,1,10.0,87,1013
5,20,6,10,86,1015
5,20,16,19.0,56,1016
5,20,19,17.0,63,1016
5,20,16,19,43,1017
5,20,11,17.0,68,1016
5,20,16,19.0,60,1016
5,20,15,18.0,64,1016
5,20,3,8.0,93,1013
5,20,3,8.0,93,1013
5,20,5,9.0,93,1014
5,20,3,8,84,1014
5,20,21,14.0,77,1016
5,20,13,18,52,1017
5,20,14,18.0,64,1016
5,20,14,18.0,64,1016
5,20,4,8,86,1014
5,20,14,18,49,1017
5,20,23,12.0,88,1016
5,20,13,18.0,64,1016
5,20,15,19.0,60,1016
5,20,21,16,65,1016
5,20,19,18.0,64,1016
5,20,7,12,91,1015
5,20,0,10,81,1013
5,20,0,10.0,87,1012
5,20,0,10.0,87,1013
5,20,13,18.0,59,1016
5,20,19,18,52,1016
5,20,15,18,56,1017
5,20,11,16,68,1016
5,20,17,19.0,60,1016
5,20,12,18.0,64,1016
5,20,7,12.0,94,1015
5,20,23,13,76,1016
5,20,6,12.0,94,1014
5,20,22,14.0,82,1016
5,20,20,16.0,72,1016
5,20,18,18.0,59,1016
5,20,10,16.0,77,1016
5,20,9,14.0,94,1015
5,20,10,15,83,1016
5,20,7,12.0,94,1015
5,20,9,13,87,1016
5,20,23,13.0,82,1016
5,20,9,14.0,88,1015
5,20,22,14,72,1017
5,20,20,17,55,1016
5,20,4,8.0,87,1014
5,20,21,15.0,77,1016
5,20,11,16.0,72,1016
5,21,1,11.0,88,1016
5,21,10,19,53,1015
5,21,20,21.0,64,1013
5,21,10,20.0,60,1015
5,21,10,20.0,60,1015
